Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Antigua y Barbuda,ATG,7347.6463686432817,10872.292951575122,13272.734944729369,12910.59062559445,13501.58092233674,14285.329777309129,15198.742966411184,15383.576397985618,16679.591662454503,17376.649676500369,13992.744480449732,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Argentina,ARG,4333.4833716802523,7708.0991145404078,13082.664325571988,13080.254732336658,12334.798245389289,13789.060424772022,12790.242473244707,14613.041824657957,11795.159386628686,10056.637940264993,8579.017773156831,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Armenia,ARM,637.85592120941021,622.74092294528066,3681.8446906049526,3838.1738799778586,3986.2316237671262,3607.2892985536109,3591.8280522163859,3914.5278543669579,4220.5403207914524,4604.6463235569481,4266.0180742094572,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Aruba,ABW,12306.71767914928,20617.750467352809,24712.493262890654,26441.61993573781,26893.011505658083,28396.908422861645,28452.170614679635,29350.805018913692,30253.27935801951,..,..,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Australia,AUS,18243.471418367164,21697.708479773104,68027.84170673776,68156.627916208527,62511.690589528385,56707.02207721163,49881.763714046559,53934.250175046269,57180.779400161351,54875.285956335065,51680.316522943845,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Austria,AUT,21680.989623313002,24625.600722743384,48564.917335087463,50731.127254184663,51786.37717479049,44195.817594774824,45307.587862042943,47429.15845643865,51486.575501482417,50114.401109972823,48588.6593847921,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Azerbaiyán,AZE,..,655.11994517081644,7496.2946476826328,7875.756952542878,7891.313147499859,5500.31038244408,3880.7387308955604,4147.0897156917072,4739.8417102839276,4805.7537176591732,4221.4074784784843,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bahamas,BHS,12356.230998294481,27098.156318676709,29485.864222827924,28583.023297617947,30065.160202360876,31776.05558524853,31732.919139613095,32376.509172257163,33290.02813541302,33799.417694089134,25194.025144438114,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bahrein,BHR,8529.052126709279,13636.416749928849,23654.36958774953,24744.296958551015,24989.437527708029,22634.085647567445,22608.452562367271,23742.937342415873,24085.955988096037,23551.93008574039,20409.952804773118,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bangladesh,BGD,306.26870084047158,418.06894211203792,883.11712961571823,981.860851354457,1118.8738078336823,1248.4533098961294,1401.5646351317941,1563.7678186182645,1698.1320807871175,1855.7400942231857,1961.6137487886015,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Barbados,BRB,7711.2954561762781,11268.42006401214,16249.673949058506,16451.279309447262,16489.072237338718,16524.899501273976,16900.048285852245,17391.668908461408,17745.2553725928,18148.497845105412,15373.854703501745,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Belarús,BLR,2124.7679439351764,1276.2880340999959,6953.1325149368377,7998.1252387809864,8341.399678610931,5967.052203849139,5039.6818862849905,5785.6706725406821,6360.0624730128375,6837.7178260635119,6424.1521764272229,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bélgica,BEL,20600.375278982698,23098.886507740139,44670.560684510063,46757.951855959756,47764.071512083283,41008.296719471982,42012.622719101564,44198.4823908691,47542.769516306806,46591.491606739604,45205.335940805133,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Belice,BLZ,2197.1615934193696,3364.4917310258379,4505.6005931298723,4568.6412279911456,4718.4365812235474,4770.2326556388844,4856.973248531117,4945.8576986722637,5001.4221566343313,5078.809944417716,4115.1770079562193,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Benin,BEN,393.68676796567996,512.673901962619,1145.1401047947709,1251.2097674537858,1291.410184805786,1076.7966978558513,1087.2873314854749,1136.5938717844781,1241.825298009576,1219.515505969046,1291.0409721544083,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bermudas,BMU,26841.519738394632,56284.16864780942,98431.8651810241,99471.638897863115,98467.683993982,102005.62564189034,106885.87848932676,111820.58146634728,113023.18559426775,117098.44632547369,107079.47983662739,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bhután,BTN,541.93225710575,718.19633696941412,2538.9495191996439,2472.7247532059514,2652.2256543802264,2752.6301723367751,2930.5749227006022,3286.5967437668182,3243.477437487184,3322.8633287193356,3000.7793270297607,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bolivia,BOL,709.05998235458731,997.58174887438747,2609.8805621779952,2908.2003704458039,3081.8788232141278,3035.9716548978554,3076.6564398936675,3351.1243438412539,3548.5907802137658,3552.0681432150168,3133.0998032150396,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bosnia y Herzegovina,BIH,..,1484.1760555388651,4777.066913749075,5129.6635340306957,5330.3550749575579,4729.6899590538178,4994.9715509344378,5394.2689439138248,6070.3490812929158,6119.76234462222,6079.7382854483794,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Botswana,BWA,2945.8320395380147,3522.3108214570952,7050.5734718668118,7224.9127372856374,7495.2208660880478,6402.910183383914,6982.9174924130266,7296.0921415700759,7503.8785883645951,7203.0642212299763,6404.8999315907367,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Brasil,BRA,2622.2628805709787,3749.9108475288826,12370.223254847639,12300.386712100415,12112.834955487546,8813.9898064782828,8710.0632899535212,9928.67589653405,9151.3817316153563,8897.55296585529,6796.8445422787727,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Islas Vírgenes Británicas,VGB,..,..,..,..,..,..,..,..,..,..,..,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Brunei Darussalam,BRN,13607.890273189432,18012.502194895344,47739.557693156305,44740.85942443549,41725.8675220155,31164.036252846759,27158.405653572412,28571.608291419005,31628.476256600865,31085.961925590083,27442.953827939971,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Bulgaria,BGR,2366.5298212861385,1621.2429608024684,7432.4787656807111,7681.9346199588153,7901.7858763938166,7074.6810232505932,7569.4788147675945,8366.2932214574757,9446.7007718551849,9879.26853313318,10079.203381220315,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Burkina Faso,BFA,351.97923352178071,255.71868725731943,758.000426972403,787.46943830908481,792.84623742526992,653.32726813946965,688.25069625819663,734.99626796052837,804.50053782151565,796.11520682767571,857.93272965022311,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Burundi,BDI,208.14667889906409,136.46397080034015,252.35887068283111,256.97565263089609,274.85783623178816,305.54965250265747,260.56522079626973,253.82635406389485,238.78346702017285,228.21358924422691,238.99072585649617,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Cabo Verde,CPV,908.08812841442011,1259.353067244022,3447.4831000738709,3616.0355696893239,3588.6255841840662,3043.0313815681075,3130.9987534063594,3289.9022026128091,3616.464537497126,3603.775240584625,3064.272388428195,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Camboya,KHM,..,300.61367901046236,950.880345993697,1013.4205355013543,1093.495975739083,1162.9049948940224,1269.5914989524636,1385.2600661611427,1512.1269888938416,1643.1213887653946,1543.6692575728162,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Camerún,CMR,1045.3643619484403,681.10204296120082,1403.522915217829,1527.7512566795381,1604.21403479187,1382.5097900241033,1413.2559568152969,1469.4474998072417,1585.2405344554604,1533.0956880778929,1537.1302183277348,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Canadá,CAN,21448.36196000567,24271.002056382138,52669.089963231643,52635.174958043252,50955.998323240412,43596.135536554619,42315.603705680587,45129.429298092233,46548.638410829553,46328.6718408497,43258.26387156015,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Islas Caimán,CYM,..,..,72777.148489056766,73514.6686831216,74990.433222377527,76284.193928635927,78471.628731526085,81513.163022497669,86059.739216845352,91392.642587516646,85082.526855547752,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,República Centroafricana,CAF,513.3041876592365,251.20729143608239,565.80120711394,380.29791114377974,424.44913165948441,377.42291768019527,402.1916451305018,450.90065785854716,475.95381386481267,467.90803227779787,492.79587119399,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Chad,TCD,291.55335732265416,166.17570888178633,967.35294881212224,979.81174261675915,1020.2879794892665,776.01975228426159,693.44976744853739,665.94888485910246,726.15100708854857,709.54004317463011,659.27004497780126,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Islas del Canal,CHI,..,43382.8268494819,..,..,..,..,..,..,..,..,..,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Chile,CHL,2494.5267963643028,5074.9026160875064,15351.540738715341,15842.936483624002,14670.98891426947,13574.169237752412,13753.592148509613,14998.817056321828,15888.144355396988,14741.714403993639,13231.704206938075,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,China,CHN,317.88467304092774,959.37248363586446,6300.6151182578869,7020.3384845365754,7636.116601255022,8016.4314349800261,8094.3633667519407,8816.9869045198921,9905.3420038925342,10143.838171992053,10434.775187483907,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Colombia,COL,1445.32863023383,2520.481088760162,8050.2553716705079,8218.34784431478,8114.3439208516074,6175.8760297025956,5870.7779572416475,6376.7067155260083,6729.5833319816848,6424.9794924083044,5334.5560423391653,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Comoras,COM,1043.790659195249,647.42581181050389,1403.3602519669766,1505.337292471469,1513.8303792438003,1242.5856078499926,1273.0509520025519,1323.8148430129384,1428.2904632432228,1401.5423119681425,1420.6617474722111,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,"Congo, República Democrática del",COD,270.13054337707956,405.21621858264888,424.60037381496034,457.96374750963219,486.78709511943617,497.3170390773646,471.31882246348567,467.07423172679006,560.8073582386337,580.71687064539094,543.95039251580283,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,"Congo, República del",COG,1187.5497723899471,1032.1375424609309,3923.0935086094646,3883.7468478740266,3776.4855678433782,2447.5393082704104,2050.9934147723211,2169.9915035396289,2606.6153307839008,2369.7294942910894,1846.1312970869474,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Costa Rica,CRI,1831.000150911859,3789.0538863410115,10075.004615573505,10744.091018920099,10847.169667292914,11642.778051719406,12011.22275443537,12225.574493140313,12485.423896168044,12693.827956037179,12140.854154575418,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Côte d'Ivoire,CIV,905.32201952630442,1007.4673895038974,1684.7815862703776,1935.946845307004,2156.6458830895135,1972.545683058358,2013.3814476165073,2111.0265572664453,2314.0509583688104,2276.3323939017969,2325.7237050224721,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Croacia,HRV,..,4887.7137156411472,13401.656620328295,13837.731637658671,13762.372863059865,11933.377378828136,12527.739856982351,13629.289592246976,15227.560096809613,15311.766903695032,14132.486560949948,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Cuba,CUB,2703.168294187511,2747.1003034847768,6497.3147642130589,6837.711679858814,7133.3376787590669,7694.0146371094106,8060.7965976151263,8541.2136864370714,8824.1940084384169,9125.8786794952011,9477.8528732677078,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Curacao,CUW,..,..,20587.397358012957,20462.717953981344,20258.009694883254,19951.327903044086,19555.365849289094,19457.5315232205,19630.893487301913,19701.270377456996,16752.965264336373,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Chipre,CYP,9641.57527301293,14388.3480609917,28912.1569390403,27729.1926990735,27163.3329657606,23408.3366816249,24605.9208328767,26608.8750916456,29334.1109348657,29206.0767190775,27527.8453055825,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,República Checa,CZE,3941.5030940694105,6029.0381927535791,19870.801212340346,20133.169143135263,19890.919905664778,17829.698322366781,18575.232027191487,20636.199952434956,23419.735613650162,23660.148806831683,22933.49959092365,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Dinamarca,DNK,26891.446448957078,30743.547681635428,58507.508051785189,61191.193704202844,62548.984733290752,53254.856370091584,54663.9983719195,57610.098180113484,61591.928869895812,59775.735096451463,61063.316430423787,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Djibouti,DJI,766.14744294542106,768.183570343678,1559.2406506822642,2312.7209484208997,2464.2949050764887,2658.9492452823747,2802.1662039544576,2914.3581968860231,3141.8617105900189,3414.9161775745961,3425.4841758580333,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Dominica,DMA,2860.3224791915823,4787.8014410677724,6849.4559333694542,7016.3800714780018,7317.4861432165444,7597.2888940925468,8080.9686234118617,7274.5177307170025,7687.4629634800522,8516.2800389516069,7003.8590214723345,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,República Dominicana,DOM,991.61484114979123,2869.178138610213,6110.3665760338345,6238.1323665836162,6608.8255013006456,6921.5205943277633,7280.8836104122547,7609.3532753402333,8050.6440762341617,8282.1171305092084,7268.1969096590956,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Ecuador,ECU,1489.5299460381646,1445.2793244290131,5682.0461081449721,6056.3312125381335,6377.09392877257,6124.4908870713352,6060.0929615679133,6213.50312736888,6295.9346616399243,6222.5246532724805,5600.3896149534148,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,"Egipto, República Árabe de",EGY,765.642005459646,1450.4762424329781,3229.6856303038048,3262.6575864710353,3379.5579862705767,3562.9326579842254,3519.8732398108036,2444.2903871844783,2537.1251850471172,3019.0922834664611,3569.2068412110843,..
